probabilities,true_labels
0.80385315,1
0.19427519,0
0.03774869,0
0.8424441,1
0.11507136,0
0.27198887,0
0.8675587,0
0.16393957,1
0.3009789,0
0.19118682,0
0.3908667,0
0.70496356,0
0.62849593,0
0.22901866,1
0.75798535,1
0.13786389,0
0.7442597,0
0.8235802,1
0.84084326,0
0.6792005,0
0.5287732,1
0.8647076,1
0.81594265,1
0.8767837,1
0.21410064,0
0.60321724,1
0.030836983,0
0.054184433,0
0.23161581,0
0.799424,1
0.27711704,0
0.6189493,0
0.61059904,0
0.1288659,1
0.11436237,0
0.011581888,0
0.1363613,0
0.65966,1
0.1282962,0
0.19363095,0
0.87852716,1
0.53167677,1
0.61601424,0
0.62934864,0
0.6488176,0
0.4736297,1
0.28992465,1
0.6486438,1
0.6045798,1
0.7442485,0
0.8892394,1
0.25775978,0
0.91753334,1
0.32166898,0
0.33608198,0
0.73244405,0
0.071493454,0
0.6354002,1
0.1111608,0
0.12479414,0
0.111423366,0
0.07685221,0
0.29650763,0
0.7769256,1
0.6506767,1
0.8272758,1
0.7051115,0
0.08613926,0
0.2193855,0
0.5052959,0
0.3498006,0
0.019364268,0
0.62658465,1
0.90864515,1
0.8390641,0
0.2055698,0
0.75771433,1
0.5754304,1
0.26290855,0
0.78773206,0
0.09615696,0
0.397601,0
0.81035054,1
0.7257618,1
0.112916104,0
0.8342704,1
0.20441931,0
0.17415076,0
0.2023229,1
0.012817738,0
0.19439556,0
0.5202116,1
0.13118726,0
0.8469712,1
0.1736426,0
0.015745785,0
0.17738743,0
0.5320509,0
0.6144639,0
0.19192101,0
0.20585233,0
0.20168245,0
0.30991384,0
0.21105035,0
0.87063074,1
0.04855357,0
0.15492438,0
0.8159267,1
0.5713227,0
0.49576715,1
0.62455314,1
0.15678622,0
0.20907016,0
0.16997445,0
0.5327863,0
0.1439459,0
0.7675228,0
0.8336282,1
0.81832504,1
0.20102142,0
0.25404224,1
0.21377957,0
0.22125037,0
0.6321826,1
0.18085162,0
0.26524076,1
0.6952961,0
0.7735395,1
0.11570194,0
0.54517484,0
0.27280262,0
0.8443271,0
0.140343,0
0.8756158,1
0.8409236,0
0.8125159,1
0.18047333,0
0.1614854,0
0.6014314,0
0.6515188,1
0.43363166,0
0.8351176,0
0.020796362,0
0.037668407,0
0.13856472,0
0.015583612,0
0.8344408,1
0.7706469,0
0.81310695,0
0.83931845,1
0.82947856,0
0.55432975,1
0.030797297,0
0.40594986,1
0.7248156,1
0.71826047,1
0.21200718,0
0.023528302,0
0.11432487,0
0.1050014,0
0.044294275,0
0.85722625,1
0.8061184,1
0.087528594,0
0.068944246,0
0.89967144,1
0.09082278,0
0.8457743,0
0.7531384,1
0.8783465,1
0.80588394,0
0.83698535,1
0.79387885,1
0.28698975,0
0.8156136,1
0.42974684,0
0.08602535,0
0.64482343,1
0.04003993,0
0.1644768,0
0.45004982,1
0.42811942,0
0.8566648,1
0.7627269,1
0.5160012,0
0.54322463,0
0.15447177,0
0.078785434,0
0.26092398,0
0.42013004,0
0.39477727,1
0.61118895,1
0.50821626,1
0.66207415,0
0.8402406,0
0.846292,0
0.17195065,0
0.9021615,0
0.107754104,0
0.7653307,0
0.82478803,1
0.16696829,1
0.2849128,0
0.24603164,0
0.7977477,1
0.27033573,0
0.13250074,0
0.89220333,1
0.8593223,1
0.89547986,1
0.59326243,0
0.78315955,1
0.4046425,1
0.24992718,1
0.7512901,1
0.08388182,0
0.81838644,1
0.5314112,1
0.66124904,0
0.026797432,0
0.31023067,0
0.15842363,1
0.7049501,0
0.4094858,0
0.589334,0
0.352826,0
0.2857961,0
0.3697794,0
0.7872337,0
0.066533506,0
0.81517464,1
0.91098326,1
0.06865184,0
0.49519095,0
0.18290263,0
0.37445462,0
0.14051127,0
0.26076362,0
0.16404326,0
0.4828788,1
0.33374733,0
0.6873544,0
0.9090946,0
0.3106359,0
0.032174032,0
0.069699876,0
0.033038978,1
0.4254862,1
0.47574887,0
0.7569274,1
0.021301499,0
0.27081648,0
0.15658098,0
0.77371144,0
0.8166795,0
0.8773974,0
0.3073782,0
0.49150506,1
0.27881625,0
0.22036827,1
0.33602846,0
0.84720224,1
0.63514787,0
0.1365201,0
0.16654831,0
0.8071568,1
0.045468546,0
0.32642516,0
0.811969,0
0.5066787,0
0.79686236,1
0.73823464,1
0.7108402,1
0.3605409,0
0.61638427,1
0.45817035,1
0.93418384,1
0.5827638,1
0.43801448,0
0.14505616,0
0.23090762,1
0.84681827,0
0.8418631,1
0.48647693,0
0.8633605,1
0.009915093,0
0.7560703,1
0.6031605,0
0.02147573,0
0.045613486,0
0.778282,1
0.13351776,0
0.061028022,0
0.5945457,1
0.39738178,0
0.1588863,1
0.8798759,1
0.5329098,1
0.7865112,0
0.47713676,1
0.22723678,1
0.81222576,0
0.016947031,0
0.7287066,1
0.64042604,0
0.7630522,1
0.29809642,1
0.13800783,0
0.020015774,0
0.53731,1
0.8253978,0
0.7258443,0
0.13115926,0
0.070510514,0
0.6194945,0
0.40969318,1
0.20333913,0
0.024049008,0
0.79852474,1
0.77804774,1
0.79986566,1
0.112772204,0
0.79697454,1
0.651376,0
0.62116325,0
0.19875471,1
0.18149547,1
0.06442773,0
0.79753786,1
0.7239578,0
0.33081445,1
0.7583658,0
0.39413208,0
0.78883004,1
0.10474902,0
0.2151325,0
0.6267712,0
0.3930077,0
0.34327704,1
0.8212199,1
0.387292,0
0.6903968,0
0.25504005,0
0.10609966,0
0.16679135,0
0.09909993,0
0.28617194,0
0.6199653,1
0.16899045,0
0.08041493,0
0.11803598,0
0.07291215,0
0.5261075,0
0.74364233,1
0.13386782,1
0.006729067,0
0.21620786,1
0.10078724,0
0.33402875,0
0.29472417,1
0.80303013,0
0.17830153,0
0.7735448,1
0.2699571,0
0.004395033,0
0.8024965,1
0.06701034,0
0.14113788,1
0.67374474,1
0.65964913,0
0.118763775,0
0.44641507,1
0.03487001,0
0.256194,0
0.71356064,1
0.27119303,0
0.65355015,1
0.030780911,0
0.188697,1
0.76398575,0
0.04665161,0
0.16418141,0
0.7300421,0
0.11211424,1
0.25625864,0
0.1401817,0
0.76553315,1
0.61562634,0
0.8602375,1
0.75154465,1
0.7311381,1
0.8542086,1
0.7819098,0
0.18752237,1
0.2847199,1
0.8246665,0
0.15891053,0
0.77433234,0
0.4149553,1
0.18444113,0
0.4572525,1
0.534189,1
0.89106447,1
0.29623643,0
0.23399869,0
0.16456644,0
0.7970218,1
0.53357244,0
0.14262915,0
0.5720062,0
0.27917352,0
0.3614273,0
0.7906068,1
0.837272,1
0.3164553,1
0.8089941,1
0.7877758,0
0.43318215,1
0.7871772,1
0.21961218,0
0.8146545,1
0.85543025,1
0.22529978,0
0.5136117,0
0.80700815,1
0.5590785,0
0.012491893,0
0.4212959,0
0.42556304,0
0.0865233,0
0.35742086,0
0.103870995,0
0.75327516,1
0.6111214,0
0.19408749,0
0.66511816,0
0.6868968,0
0.018207578,0
0.7663009,1
0.5268242,1
0.7943078,1
0.13893995,0
0.05824372,0
0.02349933,0
0.7840154,1
0.6649345,1
0.32932115,0
0.88214135,1
0.8051225,1
0.51523364,0
0.0018863578,0
0.24120559,0
0.5382673,1
0.05892456,0
0.14046556,0
0.8050954,1
0.092762545,0
0.6576429,1
0.7519157,1
0.82691914,1
0.3820822,0
0.75448763,0
0.8410735,1
0.4488884,0
0.1459861,0
0.71921563,1
0.21912803,0
0.1472909,0
0.070257984,0
0.7965455,1
0.8366436,1
0.5173918,1
0.8273526,0
0.6796688,0
0.034210514,0
0.6207746,1
0.15381813,0
0.7248385,1
0.47509047,0
0.20557047,0
0.1278362,0
0.79753125,1
0.25642863,1
0.819217,0
0.20283827,0
0.8672576,1
0.8191631,1
0.12513943,0
0.6354953,0
0.8404487,1
0.8436486,1
0.11221546,0
0.784304,1
0.34405637,1
0.80414224,1
0.009500199,0
0.3810339,0
0.23679113,0
0.063292064,0
0.37386313,1
0.1471794,0
0.5158229,0
0.09316289,0
0.3260931,0
0.50182164,0
0.16741551,0
0.581373,1
0.768376,0
0.14428483,0
0.8281106,0
0.907537,1
0.0141881835,0
0.05344719,0
0.8469235,0
0.403331,0
0.6307218,0
0.7825338,1
0.6079367,0
0.29984492,1
0.4545568,0
0.17954704,0
0.791162,1
0.13811037,0
0.120556235,0
0.54769456,0
0.73738456,0
0.8308356,1
0.043189898,0
0.27668273,0
0.1754801,0
0.11440404,0
0.0627853,0
0.20488384,0
0.3832719,0
0.43927494,0
0.605543,0
0.3390435,0
0.19231653,0
0.8207185,1
0.1855588,0
0.5774104,1
0.2375697,1
0.7721957,0
0.7147589,1
0.510542,0
0.25038007,0
0.8544043,0
0.4742843,1
0.12770136,1
0.0052173436,0
0.6355413,0
0.25223368,1
0.80467343,1
0.28904134,0
0.031716634,0
0.09582415,0
0.5714996,1
0.17445594,0
0.01229796,0
0.114006884,1
0.17059597,0
0.84791714,1
0.58451056,0
0.01755755,0
0.45233586,0
0.14592338,0
0.6252129,0
0.6483468,0
0.05233649,0
0.13150658,0
0.5356888,0
0.16517553,0
0.6436011,0
0.5783396,0
0.50024056,0
0.10468283,0
0.05800591,0
0.40014097,1
0.6125591,0
0.54959416,1
0.41864288,0
0.80205786,1
0.27499297,0
0.6986989,0
0.8601879,1
0.83252233,1
0.8933465,1
0.81177807,0
0.012048261,0
0.8413692,1
0.007936928,0
0.8907652,1
0.7491039,0
0.30983022,0
0.26879987,0
0.6154543,0
0.7164824,0
0.113762096,0
0.05656475,0
0.8592559,1
0.044432946,0
0.8230927,1
0.76291543,0
0.850654,1
0.119038224,0
0.81916153,0
0.8911565,1
0.29193988,0
0.22314633,0
0.16209315,0
0.67782104,0
0.19940946,0
0.76190805,1
0.07628738,0
0.2641994,0
0.07448184,0
0.28677878,0
0.8580184,0
0.68277824,1
0.74507254,1
0.6195897,0
0.80950564,0
0.44855508,0
0.8693512,0
0.43861517,0
0.10980074,0
0.04343846,0
0.12148775,0
0.74510854,1
0.8578145,1
0.07842303,0
0.8639033,0
0.83117867,0
0.0858628,0
0.51954913,0
0.08065077,0
0.0024597186,0
0.030790882,0
0.2641783,0
0.7162365,0
0.3116182,0
0.01248118,0
0.84057635,1
0.8070953,0
0.60023355,1
0.21522842,0
0.27659252,0
0.10712095,1
0.797719,1
0.04655218,0
0.23652785,0
0.7524253,0
0.39790952,1
0.8720233,1
0.39132133,0
0.33989564,0
0.099707216,0
0.7915328,1
0.5513202,0
0.68183696,0
0.07338066,0
0.11110163,0
0.044009797,0
0.25459185,1
0.6414473,1
0.10203645,0
0.5525863,1
0.8189219,1
0.85387486,1
0.2511553,0
0.7038517,0
0.5710518,0
0.21335782,0
0.8846748,1
0.24169482,0
0.2888327,0
0.25846764,0
0.8295882,1
0.015270807,0
0.8747096,1
0.79062045,1
0.29051235,0
0.78792745,1
0.76102495,0
0.037981898,0
0.8072099,0
0.23031728,0
0.32255432,1
0.6714241,0
0.7736596,0
0.2609379,0
0.59307957,0
0.39459068,1
0.21704578,0
0.052485388,0
0.054825343,0
0.48485065,0
0.75242573,0
0.12678729,0
0.7881388,1
0.91027427,1
0.23204774,0
0.16276523,0
0.8496115,1
0.12903996,0
0.0055590933,0
0.8143048,0
0.15591566,1
0.50021636,0
0.8030314,1
0.1763352,0
0.17938545,0
0.080245465,0
0.8334377,0
0.6395433,1
0.038587894,0
0.7972818,0
0.6556238,0
0.13661546,0
0.807511,1
0.40491876,0
0.88305426,1
0.49769792,0
0.61663634,0
0.6849539,1
0.87459826,1
0.12388855,0
0.7697549,0
0.0952999,0
0.08401418,0
0.3159723,1
0.551204,0
0.5055664,0
0.7963721,1
0.30712038,0
0.032282364,0
0.8030018,0
0.31797618,0
0.43202704,0
0.7770873,0
0.26454127,0
0.69481736,1
0.7943299,1
0.44889268,0
0.056086104,0
0.62602615,1
0.18714267,0
0.025175657,0
0.69364023,0
0.09371956,0
0.92336553,1
0.23516661,0
0.096506745,0
0.0065840897,0
0.5448879,0
0.84595454,1
0.85648966,1
0.38253677,0
0.25832012,0
0.36793938,1
0.89371616,1
0.19324096,0
0.3088722,0
0.046486206,0
0.6418681,1
0.24700873,0
0.49132234,0
0.6785792,0
0.63121474,0
0.3889657,1
0.8425411,0
0.19702615,0
0.79818845,0
0.2939512,0
0.13614653,0
0.7651602,1
0.022396067,0
0.81113327,1
0.045974806,0
0.15788884,0
0.86217964,0
0.542434,1
0.37948287,0
0.79179794,1
0.7785375,1
0.52089965,0
0.59252584,0
0.22986934,0
0.6396344,1
0.04860111,0
0.9162747,1
0.5686535,0
0.6491653,0
0.08688828,0
0.8950223,0
0.20310502,0
0.82840943,1
0.3036683,0
0.5489385,1
0.14474513,0
0.19851252,0
0.75226897,1
0.6781851,1
0.27715418,0
0.0016243048,0
0.1859355,0
0.07929554,0
0.26093522,0
0.11643339,0
0.014495518,0
0.7808922,0
0.30282956,0
0.8487717,0
0.09132342,0
0.060739182,0
0.23932809,0
0.12830903,0
0.5664447,1
0.6060636,0
0.9035004,1
0.7936089,1
0.64616704,1
0.24819541,0
0.113585025,0
0.27404898,0
0.8315618,1
0.80388564,1
0.3574749,0
0.0048606363,0
0.10289631,0
0.3014609,0
0.8265868,0
0.24302238,0
0.701179,1
0.15579152,0
0.8800335,1
0.27223265,0
0.060731687,0
0.62344027,1
0.8220293,1
0.07036973,0
0.8913676,0
0.2529304,1
0.8352468,1
0.111418456,0
0.6903286,0
0.08953273,0
0.26708326,0
0.81823784,1
0.4712996,0
0.039935783,0
0.86118275,0
0.06301778,0
0.6660026,1
0.7523251,1
0.614725,0
0.6865758,0
0.80545664,1
0.2207039,0
0.87822574,1
0.86698514,1
0.291216,0
0.4094216,0
0.1659192,0
0.16881078,1
0.026810406,0
0.12491594,0
0.8479506,1
0.17566617,0
0.18945976,0
0.19299607,0
0.14036301,0
0.124067485,0
0.49931017,0
0.481031,0
0.82630074,1
0.8334505,1
0.81835616,0
0.85997015,0
0.8443855,1
0.6040032,0
0.33699572,1
0.5235077,0
0.804824,1
0.07368987,0
0.8117774,1
0.8095864,0
0.0039946814,0
0.64830875,0
0.113240294,0
0.8909561,1
0.1182255,0
0.11664061,1
0.82999,0
0.1322159,0
0.8458635,1
0.2191646,0
0.13918224,0
0.78362,0
0.07355798,0
0.84876835,1
0.044070464,0
0.86159,1
0.32137904,0
0.04568411,0
0.60972106,1
0.8985592,1
0.88118726,0
0.8700958,1
0.47913942,1
0.4791381,0
0.85377795,0
0.6461028,1
0.26779366,0
0.56839097,0
0.2598145,0
0.07585096,0
0.32440066,0
0.09156464,0
0.5637328,1
0.23547529,0
0.63034105,0
0.7628006,1
0.13900433,0
0.09888831,0
0.71046853,1
0.6489643,1
0.17627865,0
0.8190857,1
0.27191365,0
0.30415937,1
0.87681675,1
0.8679214,1
0.6948762,1
0.013359954,0
0.63392067,0
0.45080295,1
0.8683423,1
0.9171563,0
0.7472873,0
0.25714868,0
0.4629847,0
0.30311188,0
0.31799638,1
0.6492648,1
0.8830819,1
0.029067248,0
0.10970273,0
0.2696359,0
0.375091,0
0.33700055,0
0.38844022,0
0.18382719,0
0.59126604,0
0.42420667,1
0.12663282,0
0.88456196,1
0.87395024,0
0.36316016,0
0.8593829,1
0.31520474,0
0.8476837,0
0.040554497,0
0.6614269,0
0.75511295,1
0.8226082,0
0.7668194,1
0.18314542,0
0.4226939,0
0.10877628,0
0.37332445,0
0.20787305,0
0.06052539,0
0.3014564,1
0.6116028,1
0.8081405,0
0.22704814,0
0.0089367,0
0.23134784,1
0.11757775,0
0.73404366,0
0.856112,1
0.8218307,1
0.71496475,1
0.44783497,0
0.84410065,0
0.85406935,1
0.8159056,0
0.8452831,0
0.61316967,1
0.83747,1
0.23173311,0
0.013948958,0
0.8278687,0
0.17325862,0
0.25199893,0
0.17684987,0
0.49320164,0
0.2112503,0
0.5602814,1
0.7103987,1
0.48354542,0
0.93773067,1
0.85975933,0
0.20101127,0
0.003115543,0
0.8711314,0
0.8440051,1
0.836805,0
0.30872986,0
0.8191749,1
0.5152294,1
0.093086936,0
0.03362337,0
0.44277173,0
0.8707221,1
0.80392885,0
0.29049343,0
0.16415472,0
0.3036054,0
0.04519913,0
0.77822095,1
0.66259384,1
0.35237196,0
0.20792267,0
0.53348804,0
0.80137813,1
0.6406837,1
0.60715604,1
0.052746993,0
0.8102038,1
0.1873056,0
0.18924206,0
0.8360827,1
0.813513,1
0.262432,0
0.57357776,0
0.27296576,0
0.26724553,0
0.8440229,1
0.7606083,1
0.7362789,0
0.47461578,1
0.64549685,0
0.7563908,1
0.61768293,0
0.56702936,1
0.7968222,0
0.26128152,0
0.006139172,0
0.53451145,0
0.18018074,0
0.36587626,1
0.50615084,1
0.44728893,0
0.06235446,0
0.4774025,1
0.09174142,0
0.759261,1
0.30713612,0
0.82840616,1
0.86116743,0
0.3723747,0
0.4425381,0
0.12517335,0
0.010713339,0
0.8641609,1
0.86645365,1
0.044238232,0
0.31384462,0
0.11844099,0
0.7842784,0
0.030051874,0
0.15161203,0
0.51285326,0
0.3514823,0
0.22591133,0
0.1627687,0
0.6052932,0
0.59096396,0
0.7013953,0
0.27367586,0
0.34234238,0
0.06654244,0
0.5166623,0
0.15289764,0
0.009921447,0
0.046582736,0
0.8842717,1
0.8279539,0
0.48896667,1
0.6564921,1
0.7961383,1
0.46448562,1
0.063360184,0
0.8115434,1
0.27739167,0
0.842854,1
0.087662145,0
0.08625432,0
0.10237381,0
0.26697502,0
0.0594762,0
0.28887922,0
0.01752161,0
0.029464107,0
0.34326777,0
0.2713985,0
0.14311397,0
0.42470518,1
0.42892718,0
0.4176206,0
0.8562678,1
0.27997383,1
0.7263955,1
0.008818412,0
0.0035379445,0
0.8646045,0
0.5381937,1
0.44047198,0
0.6749618,0
0.8371226,1
0.33812127,0
0.15106595,0
0.7610942,1
0.7272014,1
0.82246065,0
0.38338202,0
0.7710934,1
0.008571543,0
0.34280524,1
0.45880693,0
0.16562259,0
0.1497752,0
0.43812084,0
0.085294314,0
0.83439595,1
0.1501921,0
0.7520442,0
0.07458276,0
0.3189813,0
0.05590025,0
0.833795,1
0.108695515,0
0.20507689,0
0.8234445,1
0.13263156,0
0.15709761,0
0.37148124,1
0.26898342,0
0.36770225,0
0.74707663,1
0.31670654,0
0.8013303,1
0.4180434,0
0.0140369665,0
0.07235225,0
0.37212268,0
0.09407731,0
0.41039643,0
0.047973346,0
0.2446747,0
0.17486396,0
0.28945792,0
0.036534578,0
0.48632208,0
0.4385373,0
0.348632,0
0.085696585,1
0.8811591,1
0.35673434,0
0.19574217,0
0.49711806,0
0.5684216,1
0.15529235,0
0.13371526,0
0.1758559,0
0.10133774,0
0.004129434,0
0.7383578,1
0.18475747,0
0.038375616,0
0.7429944,0
0.83125275,1
0.74266833,0
0.20082183,0
0.070515774,0
0.728204,1
0.14656779,0
0.82490456,0
0.7955903,1
0.14316455,0
0.47777906,0
0.20223682,0
0.5289215,1
0.46832103,1
0.6670952,1
0.65868556,1
0.20433259,1
0.71789634,0
0.5010853,0
0.7762237,0
0.73562413,0
0.14561693,1
0.7608215,0
0.16808559,0
0.2174299,0
0.8018437,0
0.100028016,0
0.85377437,1
0.029544195,0
0.7670931,1
0.060730956,0
0.062029727,0
0.27611852,0
0.040791888,0
0.75201905,0
0.33448723,0
0.15045899,0
0.11193157,0
0.028421758,0
0.2429639,0
0.10900262,0
0.7235469,1
0.76775527,1
0.11454779,0
0.20758362,0
0.12018324,0
0.06760146,0
0.7555673,1
0.930361,1
0.6637882,1
0.28243792,1
0.74086463,1
0.16391873,0
0.38680944,1
0.3780706,1
0.16055726,0
0.29917225,0
0.6927217,1
0.81153315,0
0.50358367,1
0.54516876,0
0.19772553,0
0.22131543,0
0.013311399,0
0.7897006,1
0.16782181,0
0.07956166,0
0.25081962,0
0.26483306,0
0.41787636,0
0.10133494,0
0.49825028,0
0.17104895,0
0.7836109,1
0.27454007,0
0.41547775,1
0.26694423,0
0.6504872,1
0.773676,0
0.13487509,0
0.12600672,0
0.45711353,0
0.73511124,1
0.4066699,0
0.52626777,1
0.61195135,0
0.83655053,1
0.0268231,0
0.4628374,1
0.112920776,0
0.81620544,1
0.25808117,0
0.41498336,0
0.6773524,1
0.18133898,1
0.8121981,1
0.54293644,0
0.79346716,0
0.8113688,1
0.2777947,0
0.14721982,0
0.25082362,0
0.62487924,0
0.055802915,0
0.30182388,0
0.8025666,1
0.8087704,1
0.05386489,1
0.8306333,1
0.12019081,0
0.1426188,0
0.76581556,1
0.10029759,0
0.060490787,0
0.7729243,1
0.54299384,1
0.066899665,0
0.88275224,1
0.80629987,0
0.13858914,0
0.49516132,0
0.5337625,1
0.8652564,0
0.8527209,1
0.10780081,0
0.33207458,1
0.29765138,0
0.8793635,1
0.8065257,0
0.38551936,0
0.8256813,0
0.77676994,1
0.551274,1
0.007671967,0
0.65001506,1
0.11837036,0
0.6379534,0
0.8504623,1
0.82008344,1
0.08685146,0
0.86548066,1
0.77335817,1
0.798883,1
0.2539395,0
0.65910053,1
0.38869846,0
0.78359044,0
0.71254015,0
0.07854298,0
0.7645869,1
0.25748646,0
0.08365087,0
0.87879086,1
0.41816992,0
0.83322597,0
0.51184595,1
0.9017125,1
0.26841804,0
0.008622001,0
0.8686656,1
0.75065094,0
0.5584097,0
0.26991484,0
0.7661738,1
0.585418,0
0.4896206,1
0.046133433,0
0.40934467,0
0.13572754,0
0.35908428,0
0.54152286,1
0.5886338,0
0.18150234,1
0.293604,0
0.57153046,0
0.23865373,1
0.12717858,0
0.68190277,0
0.26272678,1
0.82422686,1
0.057915457,0
0.20225073,0
0.107347794,0
0.21739706,0
0.063337654,1
0.73313177,1
0.39793685,0
0.034901395,0
0.6801475,0
0.14090134,1
0.5714009,0
0.15074594,0
0.09039659,0
0.24422888,0
0.8461251,1
0.79036313,1
0.38033974,0
0.19558078,0
0.0023684942,0
0.4530809,0
0.2703805,0
0.8226993,0
0.12140632,1
0.11239134,0
0.29792655,0
0.1261063,0
0.5549685,1
0.11820163,0
0.80960536,1
0.23268521,0
0.6821635,1
0.3321065,0
0.71184516,1
0.5169567,0
0.32178533,1
0.5249424,1
0.052322917,0
0.62322783,0
0.68893075,0
0.1439463,0
0.38678792,0
0.15088512,0
0.6402558,0
0.66209686,0
0.25041905,0
0.20926198,1
0.8778815,1
0.78322315,1
0.795591,1
0.64034283,0
0.34362474,0
0.005387794,0
0.3209784,0
0.8035871,1
0.690441,1
0.10315327,0
0.0058746496,0
0.58811176,1
0.15347485,1
0.6166196,1
0.72479767,0
0.93025964,1
0.8952594,0
0.75577676,1
0.108727746,0
0.1980859,0
0.19737773,0
0.20385695,0
0.25724357,0
0.852249,1
0.8001804,1
0.15996338,0
0.0015127519,0
0.57272875,0
0.16182572,0
0.6538497,0
0.063432395,0
0.0632619,0
0.1629375,0
0.51577413,0
0.8226858,0
0.2895273,0
0.115786836,0
0.8045418,1
0.81426966,1
0.18479317,0
0.7936312,1
0.14644794,0
0.10013534,0
0.42520753,1
0.08271866,0
0.84865093,0
0.79690105,1
0.7179284,0
0.043253135,0
0.6491874,1
0.5378485,1
0.83125234,1
0.052743744,0
0.61268544,0
0.8217397,1
0.7936778,1
0.33399925,0
0.5807758,0
0.33258998,0
0.5923271,1
0.16213828,1
0.14768666,0
0.38129812,1
0.39362124,0
0.1034042,0
0.056223683,0
0.37533194,0
0.71767974,0
0.17073205,0
0.86949176,1
0.07871132,0
0.07620593,0
0.10706453,0
0.28960252,1
0.33461815,1
0.8085125,1
0.64819807,0
0.7062829,0
0.0036400156,0
0.8073888,0
0.36994615,0
0.04027564,0
0.34840453,1
0.5007969,1
0.8339545,1
0.25755745,0
0.83501434,1
0.31075817,0
0.81948215,0
0.2704796,0
0.36144122,1
0.0346167,0
